language,family,code,true_value,simulated_mean,sd,z
Unua,Austronesian,unua1237,0.9570578231292517,0.9445201955782313,0.012588133479031193,0.9959878143892474
Ems-Weser Frisian,Indo-European,sate1242,0.9187500000000001,0.939570138888889,0.013146598905776045,-1.5836901268617414
Baruya,Angan,baru1267,0.9404761904761905,0.9365491071428571,0.016687470120408016,0.23533125782383962
Gusii,Atlantic-Congo,gusi1247,0.9351851851851851,0.9177997685185185,0.0164016537751511,1.0599794938365252
Mblafe,,mbla1238,0.9583333333333334,0.9583333333333337,2.883375519062826e-16,-1.1551284429847786
Myene,Atlantic-Congo,myen1241,0.9075442228760305,0.9163938796266026,0.011463453838801383,-0.7719886933742258
Klon,Timor-Alor-Pantar,kelo1247,,,,
South Saami,Uralic,sout2674,0.9086538461538461,0.8783798076923076,0.026505006231611644,1.142200767545253
Rejang,Austronesian,reja1240,0.9640625,0.9589703125000001,0.017048150946175768,0.29869441654270623
Tanala,Austronesian,tana1285,0.8753434065934066,0.8967812477106226,0.011252224320381348,-1.9052091841419563
Numbami,Austronesian,numb1247,0.9241071428571429,0.9283224206349208,0.014122514658119565,-0.2984792637729243
Sarangani Blaan,Austronesian,sara1326,0.9375,0.9372874999999999,0.009343371647858142,0.022743395854190707
Yanomám,,yano1262,0.9821428571428572,0.9553928571428572,0.017349902958030104,1.5417953670812479
Savosavo,Savosavo,savo1255,0.9235119047619049,0.944785863095238,0.01436502312557162,-1.4809553835985612
Arabana,Pama-Nyungan,arab1267,0.9240327380952381,0.91760390625,0.016779007024839067,0.38314733617556174
Breton,Indo-European,bret1244,0.8987713675213675,0.9056650736416362,0.010429471624176767,-0.6609832567441086
Cherokee,,cher1273,0.8828712953712954,0.9021240275349651,0.007814297551202203,-2.4637828336480188
Kukatja,Pama-Nyungan,kuka1246,0.9415674603174603,0.9326792162698414,0.013024852179400026,0.6824065198740954
Yaka (Central African Republic),Atlantic-Congo,yaka1272,0.9515019071837255,0.9370096948506041,0.012184794634352765,1.1893686162147754
Monumbo,Bogia,nucl1458,0.9577380952380953,0.9397046626984127,0.01809570618406294,0.996558650778979
Catalan,Indo-European,stan1289,0.9403769841269841,0.939156498015873,0.01394379356183,0.08752898597495894
Patani,Austronesian,pata1260,0.9318602693602696,0.9320219381313132,0.01145904972561603,-0.014108392485828954
Bayungu,Pama-Nyungan,bayu1240,0.9416666666666667,0.9320906250000001,0.01820730090393953,0.5259451533859483
Central Melanau,Austronesian,cent2101,0.9438912717864923,0.926964494825708,0.014875223553309586,1.1379174840715813
Lewo,Austronesian,lewo1242,0.940625,0.9448604166666668,0.014687856230904567,-0.2883618003936488
Tubuai,Austronesian,tubu1240,0.9156249999999999,0.9160729166666668,0.00910067987196256,-0.04921793459045031
Colombian Sign Language,,colo1249,0.96875,0.9539791666666667,0.012224729461900856,1.2082748644350394
Zigula,Atlantic-Congo,zigu1242,0.9645833333333333,0.9487791666666667,0.019383354381616546,0.815347351934891
Dari,Indo-European,dari1249,0.9316528379028379,0.9238492544492545,0.010720294773705308,0.7279262014999854
Eastern Pahari,Indo-European,east1436,0.953125,0.929375,0.0190872448684106,1.2442864417434236
Abui,,abui1241,0.9166666666666667,0.929546875,0.017114959768379935,-0.7525701788168717
Dieri,Pama-Nyungan,dier1241,0.9454545454545454,0.9433063311688311,0.014429820971725828,0.14887324589290404
Imbongu,Nuclear Trans New Guinea,imbo1238,0.9140625,0.9153854166666665,0.01337840688697024,-0.09888446941727778
Dakota,,dako1258,0.920305735930736,0.9135857413419912,0.01906733621896436,0.3524348924031152
Piegan,Algic,pieg1239,0.9139520202020202,0.9094380681818182,0.011620862575179993,0.3884351949779493
Forest Enets,Uralic,fore1265,0.9359375,0.9486625000000001,0.008169040896376179,-1.557710404613712
Walloon,Indo-European,wall1255,0.9533730158730158,0.9374524305555556,0.011736595530727482,1.3564909241166794
Yucatec Maya,,yuca1254,0.8965367965367964,0.9150036796536797,0.024819992970922227,-0.7440325683620491
Edopi,Lakes Plain,edop1238,0.9201388888888888,0.9381597222222222,0.01536096355665519,-1.1731577427983537
Ignaciano,Arawakan,igna1246,0.9283482142857143,0.9273430803571429,0.023462084366221016,0.04284077718255104
Western Armenian,Indo-European,homs1234,0.9185267857142857,0.917394494047619,0.012854969957935395,0.08808201577847825
Sawai,Austronesian,sawa1247,0.9555069930069929,0.9317507867132867,0.011449577885136774,2.074854333673319
Manggarai,Austronesian,mang1405,0.9375,0.9334479166666667,0.027193643542783044,0.14900847423988084
Kom (Cameroon),Atlantic-Congo,komc1235,0.9144443714985995,0.9104963388480393,0.007481717553219208,0.5276906836534427
Kumaoni,Indo-European,kuma1273,0.971875,0.980034375,0.012073051974723506,-0.6758336679973443
Komo (Democratic Republic of Congo),Atlantic-Congo,komo1260,0.921031746031746,0.9438837549603174,0.012673682616919051,-1.8031072435145692
Suruí,Tupian,suru1262,0.9383680555555555,0.935368005952381,0.012747790788324654,0.2353387855974324
Assiniboine,,assi1247,0.9293154761904762,0.9371797619047619,0.02286579314551476,-0.34393233876640694
Talaandig-Binukid,Austronesian,binu1244,0.8978454228913787,0.9071784797786636,0.008138711700733776,-1.1467486784724739
Western Apache,,west2615,0.9411706349206349,0.9332800595238095,0.01300551295637207,0.6067100485228737
Huichol,Uto-Aztecan,huic1243,0.886904761904762,0.8869047619047624,4.440892098500626e-16,-1.0
Hiligaynon,Austronesian,hili1240,0.9244791666666666,0.9327864583333333,0.012305865519006576,-0.6750676458990987
Southern Paiute,Uto-Aztecan,sout2969,0.9515873015873016,0.9390036706349207,0.01915020540088748,0.6571016179177768
Bilua,Bilua,bilu1245,0.9010416666666667,0.9267291666666667,0.016160423515318045,-1.589531361950475
Wawonii,Austronesian,wawo1239,0.9347222222222223,0.9352486111111111,0.012931805569726522,-0.04070498013990142
Nepali,Indo-European,nepa1254,0.90530303030303,0.9312931818181818,0.012827801278939985,-2.026079992197961
Wajarri,Pama-Nyungan,waja1257,0.9383333333333332,0.9445383333333334,0.014839911556340206,-0.4181291766088122
Central Tarahumara,Uto-Aztecan,cent2131,0.9616071428571429,0.9370830357142856,0.018302643722045566,1.3399215717299853
Itonama,,iton1250,0.9114583333333333,0.930203125,0.016080006098790907,-1.1657204326605464
Ute,Uto-Aztecan,utee1244,0.9408482142857143,0.9531607142857144,0.010748119941199421,-1.1455491813786052
Adang,,adan1251,0.9194444444444444,0.9275675843253969,0.011889893249052276,-0.6831970406126195
Bukat,Austronesian,buka1261,0.9375,0.9568541666666668,0.014077291603461545,-1.3748501637848916
Suki,,suki1245,0.9223958333333333,0.9082255208333333,0.02632233209328966,0.5383380336430158
Creek,,cree1270,0.931097027972028,0.9350460737179487,0.012220844445239932,-0.323140169537046
Tsonga,Atlantic-Congo,tson1249,0.9033409197012139,0.91877622840803,0.01049740633473848,-1.4703926107668026
Nhanda,Pama-Nyungan,nhan1238,0.9457638888888887,0.9316829166666667,0.013142489310984886,1.0714083069828138
Cinta Larga,Tupian,cint1239,0.95,0.94251875,0.015031546543621377,0.49770327878701587
Atampaya,Pama-Nyungan,atam1239,0.9315476190476191,0.9376398809523809,0.015245037423007899,-0.3996226270699334
Mungaka,Atlantic-Congo,mung1266,0.9557291666666666,0.957265625,0.008859488290476898,-0.173425177951296
Gela,Austronesian,gela1263,0.9453125,0.9577890625,0.01743184096961201,-0.7157340708735053
Tokharian B,Indo-European,tokh1243,0.9375,0.9274895833333334,0.01328882137126916,0.7532960513947012
Cheke Holo,Austronesian,chek1238,0.9543650793650794,0.9450168650793651,0.011568246071423132,0.8080926207825976
Xârâcùù,Austronesian,xara1244,0.9336734693877552,0.9226615646258506,0.01136652239444505,0.9688015718234326
Tetun Dili,Austronesian,tetu1246,0.90625,0.9061,0.013612126946219676,0.01101958574090738
Huasteca Nahuatl,Uto-Aztecan,huas1257,1.0,0.959,0.04166133299195626,0.984125976187946
Bierebo,Austronesian,bier1244,0.953125,0.96559375,0.015606989620038838,-0.7989208875996548
Sangu (Gabon),Atlantic-Congo,sang1333,,,,
Western Pantar,,lamm1241,0.9323412698412699,0.9333804894179895,0.01259784409878527,-0.08249185881096925
Wambayan,,wamb1258,0.9219990079365079,0.9309854290674604,0.014236089035817936,-0.6312422680374292
Tulambatu,Austronesian,tula1253,0.9785714285714286,0.9602321428571429,0.023221777637223506,0.7897451263545259
Guugu Yimidhirr,Pama-Nyungan,gugu1255,0.9342096560846561,0.9223975859788359,0.013088126409862906,0.9025027521829935
Kansa,,kans1243,0.883537296037296,0.8735249146686647,0.01637232369694302,0.6115430866115137
Tongva,Uto-Aztecan,tong1329,0.9795454545454546,0.9481909090909092,0.02143719144913377,1.462623755026099
Teguima,Uto-Aztecan,opat1246,0.9491732804232805,0.9305186673280424,0.011627677855204405,1.604328338601891
Sangtam Naga,Sino-Tibetan,sang1321,0.9875,0.9504458333333334,0.026979142857132356,1.373437505516257
Wangkajunga,Pama-Nyungan,wang1288,0.9482142857142857,0.9282789682539683,0.013067505091290751,1.5255641624814764
Kankanaey,Austronesian,kank1243,0.923611111111111,0.9224913194444446,0.010713504249200938,0.10452151234736706
Fore,Nuclear Trans New Guinea,fore1270,0.9097222222222221,0.9196874999999999,0.013076547470567324,-0.7620725424816922
Nalik,Austronesian,nali1244,0.8994642857142857,0.9288033630952381,0.014269083019648465,-2.056129138820809
Nyulnyul,,nyul1247,0.946590909090909,0.930595670995671,0.01494113514338061,1.0705503927072404
Hindi,Indo-European,hind1269,0.9213307525807526,0.9271290068727569,0.008909043811613684,-0.6508279019175776
Tuamotuan,Austronesian,tuam1242,0.9325396825396826,0.9256132936507936,0.01533792340944584,0.4515858310143445
Chipaya,,chip1262,0.9508928571428572,0.963323660714286,0.00857597274215414,-1.4494919637893318
Fang (Equatorial Guinea),Atlantic-Congo,fang1246,0.9332837301587302,0.9281987847222222,0.012587396097428774,0.40397119445115104
Kurukh,Dravidian,kuru1302,0.9640625,0.9585197916666667,0.012571085158992948,0.44090929806233103
Nyoro,Atlantic-Congo,nyor1246,0.9359953703703704,0.9187701967592593,0.012348679148014659,1.3949000864501724
Yandruwandha,Pama-Nyungan,yand1253,0.9541294642857143,0.9391900669642858,0.014654321732890541,1.0194533458275452
Ngarluma,Pama-Nyungan,ngar1287,0.9225852272727273,0.9352224025974026,0.014089863208536979,-0.8968983685390601
Chibcha,,chib1270,0.9488095238095238,0.9308943452380954,0.015665613246965044,1.1435989315578883
Yaqui,Uto-Aztecan,yaqu1251,0.959375,0.9376760416666667,0.01970523724249435,1.1011772183356123
/Gwi,,gwii1239,0.937510521885522,0.9157583491161616,0.010565748137956577,2.0587442067843247
Bemba (Zambia),Atlantic-Congo,bemb1257,0.892857142857143,0.9195994047619048,0.013218012932749672,-2.023168084402741
Kamano,Nuclear Trans New Guinea,kama1370,0.9421130952380953,0.9128580357142857,0.02326081606415347,1.25769704051328
Gothic,Indo-European,goth1244,0.9032738095238095,0.9195079365079365,0.01880121302316969,-0.8634616800586655
Sikaiana,Austronesian,sika1261,0.9347222222222222,0.9358177083333333,0.014779496554279353,-0.07412201810040038
Gimi (Eastern Highlands),Nuclear Trans New Guinea,gimi1243,0.9435185185185184,0.9560555555555554,0.01892988100875807,-0.6622882114914852
Chuukese,Austronesian,chuu1238,0.9632936507936508,0.9413700396825396,0.010865943604428455,2.0176444779426372
Nen,,nenn1238,0.9166666666666666,0.9347916666666665,0.019274774371787946,-0.9403482318594085
Eastern Yiddish,Indo-European,east2295,0.930552693833944,0.9196220161782662,0.008586403658568926,1.2730216386658413
Macedonian,Indo-European,mace1250,0.914699074074074,0.9198259837962962,0.011771236961008031,-0.43554553690533643
Mbyá Guaraní,Tupian,mbya1239,0.970486111111111,0.9717204861111112,0.015633057239718046,-0.07895928359195234
Araweté,Tupian,araw1273,0.9572619047619048,0.9404583333333335,0.01513590525322048,1.1101794803449858
Yakan,Austronesian,yaka1277,0.9083333333333335,0.9156604166666666,0.010149000831704781,-0.7219512004022889
Buhid,Austronesian,buhi1245,0.9115327380952382,0.9364338541666667,0.013145548723826155,-1.894262201949436
Guarayu,Tupian,guar1292,0.9061791383219955,0.8935745464852609,0.014104978936888895,0.893627129337262
Nuu-chah-nulth,,nuuc1236,0.9064102564102564,0.9093974358974359,0.021348448325132732,-0.13992489953767884
Hunzib,Nakh-Daghestanian,hunz1247,0.9605654761904762,0.9365839533730159,0.011916878309721973,2.012399740450127
Shina (Nakh-Daghestan),Nakh-Daghestanian,shin1265,0.8957807239057237,0.9052756628787879,0.00859254867821919,-1.1050200969047084
Kunimaipa,Goilalan,kuni1267,0.9354166666666667,0.94553125,0.010417494758751313,-0.9709228147042284
Northern Paiute,Uto-Aztecan,nort2954,0.951388888888889,0.9443715277777778,0.010852324322032912,0.6466228710898541
Rundi,Atlantic-Congo,rund1242,0.9191919191919193,0.9146312941919191,0.01023751126700144,0.44548180520205777
Northern Yukian,,yuki1243,,,,
Muduapa,Austronesian,mudu1242,0.9227182539682539,0.9131878968253968,0.013427481017400959,0.7097650803234435
Maklew,,makl1246,0.94375,0.9640718750000002,0.009904816043691832,-2.051716549843734
Mbala,Atlantic-Congo,mbal1257,0.9226438492063492,0.9451694940476191,0.012106805642209076,-1.8605770594628697
Uab Meto,Austronesian,uabm1237,0.9583333333333334,0.9529749999999999,0.014056065811994171,0.3812114573881085
Bindal-Mount Elliot,Pama-Nyungan,bind1236,0.9125000000000001,0.9025083333333332,0.01183626430837783,0.844157109570005
Margany,Pama-Nyungan,marg1253,0.9583333333333334,0.9557473958333335,0.011303688622075694,0.22876935011724145
Torete,Austronesian,tore1237,0.96875,0.9665260416666668,0.011002622349590506,0.2021298434746323
Emau,Austronesian,emau1237,0.9221428571428572,0.9284972619047619,0.012363000877164718,-0.513985627360243
Tirax,Austronesian,maee1241,0.94375,0.9534406249999999,0.013197270891528123,-0.7342900725195213
Namakura,Austronesian,nama1268,0.9387400793650794,0.9276606646825396,0.014727938904266796,0.7522719067859537
Ngiyambaa,Pama-Nyungan,wang1291,0.9375496031746033,0.9286315228174603,0.012301887168899217,0.7249359577682608
Kayabí,Tupian,kaya1329,0.9166486291486292,0.9311309072871574,0.00979193743741452,-1.4790002725295321
Bontok,Austronesian,bont1247,0.9527777777777778,0.9384645833333334,0.013713012805243032,1.0437673068439015
Ndumu,Atlantic-Congo,ndum1239,,,,
Dogrib,,dogr1252,0.9624999999999999,0.9435760416666666,0.014002925932776305,1.3514288673796684
Avatime,Atlantic-Congo,avat1244,1.0,0.9690416666666666,0.02477156047432889,1.249753053119765
Dupaninan Agta,Austronesian,dupa1235,0.9416666666666667,0.9409791666666665,0.012537288133803066,0.054836420178183104
Kaure-Narau,Kaure-Narau,kaur1271,0.9635416666666667,0.9395770833333333,0.015127925423010476,1.584128865209888
Nyawaygi,Pama-Nyungan,nyaw1247,0.9565972222222222,0.9225034722222222,0.022790778757079955,1.4959449329658738
Kumbainggar,Pama-Nyungan,kumb1268,0.9333333333333333,0.9320328703703703,0.016343369768269136,0.07957128679104541
Cocopa,,coco1261,0.9343434343434344,0.92933658008658,0.01319558432935897,0.3794340691464892
Sakata,Atlantic-Congo,saka1287,0.9583333333333334,0.9536458333333334,0.02150354258604847,0.21798733772551562
Yamdena,Austronesian,yamd1240,,,,
Zinza,Atlantic-Congo,zinz1238,0.9427083333333333,0.9491380208333332,0.01536741163449748,-0.41839755795740424
Ibanag,Austronesian,iban1267,0.9315476190476191,0.9273229166666667,0.013095075672017615,0.3226176378636755
Kunzakh,Nakh-Daghestanian,kunz1243,0.9370325854700855,0.9332905582264958,0.00997500570898601,0.3751403610946032
"!Kung, Southeastern Ju, or Ju'hoan",Kxa,juho1239,0.9270833333333333,0.9421927083333335,0.018013003326638393,-0.8388037644813965
Mocoví,,moco1246,0.9494385822510824,0.9330118709415586,0.011045542438271093,1.4871801363605077
Ga'dang,Austronesian,gada1258,0.9104166666666668,0.9308727430555557,0.011341642067214778,-1.803625636187301
Dadibi,Teberan,dadi1250,0.9427083333333334,0.9524635416666666,0.0155210507340914,-0.6285146863096236
Gondi,Dravidian,gond1265,0.9020833333333333,0.9001875,0.014438552150213823,0.13130356240776145
Munsee,Algic,muns1251,0.9085915911573806,0.8979686676627466,0.008243470545451744,1.2886469886757954
Ancux,Nakh-Daghestanian,ancu1238,0.9188852813852814,0.9206586309523809,0.010683384938695537,-0.16599135735307907
German,Indo-European,stan1295,0.9274140211640213,0.9331258267195767,0.012272709310004471,-0.4654070597842028
Barok,Austronesian,baro1253,0.9375,0.9304124999999999,0.019620962960568457,0.3612208031911395
Sirionó,Tupian,siri1273,0.9343434343434344,0.9373275252525254,0.013374609718470902,-0.2231161111916308
Kaiwá,Tupian,kaiw1246,0.8749684343434343,0.8938058080808081,0.015579432543918357,-1.2091180910646995
Winnebago-Chiwere,,winn1245,0.9418402777777777,0.9315824652777779,0.020805926543865257,0.4930235852930265
Luba-Lulua,Atlantic-Congo,luba1249,0.9236111111111112,0.9301183035714287,0.011292783486377887,-0.5762257346177684
Sira,Atlantic-Congo,sira1266,,,,
Budza,Atlantic-Congo,budz1238,0.95,0.9306625000000002,0.011317788818934525,1.7085934637381093
Luguru,Atlantic-Congo,lugu1238,0.9251923076923078,0.9249107264957265,0.012087265485329998,0.023295690569800905
Kamang,,kama1365,0.9243265993265993,0.9188176820286195,0.01147736051394559,0.4799812022360232
South Marquesan,Austronesian,sout2866,0.9467261904761904,0.9470574404761906,0.01281477335550338,-0.025849072067892557
Suzhou,Sino-Tibetan,suzh1234,0.8995535714285714,0.8939479166666666,0.015976572683114414,0.35086716488508046
Inxokvari,Nakh-Daghestanian,inxo1238,0.9092775892408245,0.9069724437531423,0.009938638106849987,0.2319377627899898
Lauje,Austronesian,lauj1238,0.923015873015873,0.9142073412698413,0.00884238155707182,0.9961718671806172
Lubuagan Kalinga,Austronesian,lubu1243,0.9416666666666667,0.9451583333333333,0.014355213435465777,-0.24323335089119685
Asera,Austronesian,aser1237,0.984375,0.983859375,0.01066526149395199,0.04834621263551934
Awetí,Tupian,awet1244,0.951686507936508,0.954012962962963,0.017565159267426907,-0.1324471353225486
Djambarrpuyngu,Pama-Nyungan,djam1256,0.9051339285714286,0.9190102475649351,0.01416915421931831,-0.9793329071531625
Komba,Nuclear Trans New Guinea,komb1273,0.94375,0.9425083333333333,0.01474969684769031,0.08418252113846882
Middle High German,Indo-European,midd1343,0.9183902517235851,0.9215900272566939,0.012600924132291554,-0.2539318148030859
Western Low Navarrese,,west1508,0.9044275169275169,0.9129529695998446,0.010537403312246675,-0.809065802997155
Warta Thuntai,,gunt1241,0.9330357142857143,0.9271041666666667,0.012379020925924118,0.47916128864648244
Touo,Touo,touo1238,0.9322916666666666,0.929011044973545,0.010003757809592418,0.32793893610417796
Kumyk,Turkic,kumy1244,0.9263888888888889,0.9135708333333333,0.010505271626808022,1.2201546053169787
Mori Atas,Austronesian,mori1269,0.96875,0.952875,0.011999186170320053,1.3230063918223665
Northern Pomo,,nort2966,0.948098544973545,0.9402991898148148,0.019222410158743233,0.40574283319944143
Au,Nuclear Torricelli,auuu1241,0.9404761904761905,0.9246741071428571,0.010580539124247031,1.4935045509278706
Jaru,Pama-Nyungan,jaru1254,0.9416666666666668,0.9504190476190476,0.012410027444737518,-0.7052668490344314
Proto-Tupi-Guarani,Tupian,tupi1239,0.9317708333333333,0.9315208333333334,0.012717611025988073,0.01965778002559637
Crow,,crow1244,0.9183441558441559,0.9164478625541126,0.00963646025374555,0.1967831797268296
Lo-Toga,Austronesian,loto1240,0.9413690476190476,0.9353216517857144,0.01190366165651384,0.508028202399724
Giryama,Atlantic-Congo,giry1241,0.9284451659451659,0.9332417388167387,0.011694487341909292,-0.4101567457671597
Kalkutung,Pama-Nyungan,kalk1246,0.9296130952380951,0.929273189484127,0.012197271505584018,0.027867359828181865
Lamba,Atlantic-Congo,lamb1271,0.9376488095238095,0.9259630952380952,0.01247602979968176,0.936653284205235
Icari,Nakh-Daghestanian,icar1234,0.9286931818181818,0.9160573863636364,0.008934648959113797,1.4142464368067031
North Ambrym,Austronesian,nort2839,0.9186507936507936,0.9303948412698412,0.01505527053725244,-0.7800622107711948
Mapudungun,,mapu1245,0.9068474927849928,0.920516774891775,0.013042401711438174,-1.0480647973596957
Brooke's Point Palawano,Austronesian,broo1239,0.9162087912087913,0.9207950244200245,0.025320958363820784,-0.18112399796786985
Luvale,Atlantic-Congo,luva1239,0.9390376984126985,0.9326770585317461,0.015921698899121692,0.39949504894249993
Gilbertese,Austronesian,gilb1244,0.9083333333333333,0.9083666666666667,0.01121904382933077,-0.00297113852485217
Negerhollands,Indo-European,nege1244,0.93125,0.9380625,0.023518711153155368,-0.28966298176956035
Samoan,Austronesian,samo1305,0.9147817460317459,0.9273562748015872,0.011888009480712758,-1.0577488847264456
Awiakay,Arafundi,awia1234,0.912073112073112,0.9251156114718615,0.010870107810064476,-1.1998500499391185
Asu (Tanzania),Atlantic-Congo,asut1235,0.9039345492470493,0.9226626271876274,0.010772093335133615,-1.7385736790355957
Munggava,Austronesian,mung1271,0.9209072177822178,0.9080641548555611,0.01574884632919973,0.8154923007182155
North Efate,Austronesian,nort2836,0.9642857142857143,0.9610178571428571,0.01130811238059851,0.2889834335626046
Yawa,Yawa-Saweru,nucl1454,0.9407738095238095,0.9349957341269842,0.013358189976177227,0.4325492755477959
Burmese,Sino-Tibetan,nucl1310,0.940625,0.9547562500000001,0.016764544757836407,-0.8429247679627291
Czech,Indo-European,czec1258,0.9206018518518521,0.9127819444444444,0.010957298796008387,0.713671092939108
Old Norse,Indo-European,oldn1244,0.8992101648351649,0.8993491491147743,0.01293023676931532,-0.010748780713680916
West Kewa,Nuclear Trans New Guinea,west2599,0.9744791666666667,0.9509401041666667,0.01591255345215285,1.479276256370738
Cimbala-Cizali,Atlantic-Congo,sans1272,0.9103070175438596,0.9112066801619433,0.00921581337999955,-0.09762161851456268
Sougb,,mani1235,0.911679292929293,0.9098620445526695,0.01358441257568562,0.13377452771686962
Cayuga,,cayu1261,0.9229166666666666,0.9297798611111111,0.007735478698218117,-0.8872359051322123
Shila,Atlantic-Congo,shil1264,0.892361111111111,0.9062251984126984,0.01341288093793106,-1.0336397799804768
Tomini,Austronesian,tomi1243,0.9026960784313726,0.8940598544973546,0.008579577336410987,1.0066024928018986
Tabla,Sentanic,tabl1243,0.9184027777777777,0.9407809027777778,0.013764615018791766,-1.6257719499927177
Kiowa Apache,,kiow1264,0.9320075757575759,0.919479356060606,0.014152273235174345,0.8852443341633578
East Uvean,Austronesian,wall1257,0.917282196969697,0.8950779356060606,0.01733799211762544,1.280670865057322
Portuguese,Indo-European,port1283,0.9125,0.9354625,0.01882663920486075,-1.2196813116847447
Kosarek Yale,Nuclear Trans New Guinea,kosa1249,0.9561011904761905,0.9478928571428571,0.017872032730658738,0.45928370079875214
Zulu,Atlantic-Congo,zulu1248,0.9295634920634921,0.9334180555555556,0.01290068272939442,-0.29878755821820124
Gros Ventre,Algic,gros1243,0.9229166666666666,0.9254885416666667,0.015401211249207255,-0.16699173580470783
Taje,Austronesian,taje1237,0.9149267399267399,0.904840928978429,0.009327161474413306,1.0813376584053684
Albanian,Indo-European,alba1267,0.9477513227513228,0.9248340443121693,0.01210782711954114,1.8927655815440805
'Are'are,Austronesian,area1240,0.9401041666666666,0.9415672743055555,0.013599116592732613,-0.10758843259501077
Duma,Atlantic-Congo,duma1253,,,,
Indonesian,Austronesian,indo1316,0.9420138888888889,0.9308826388888889,0.014235249957016369,0.7819497398086493
Mahasu Pahari,Indo-European,maha1287,0.9677083333333334,0.972994791666667,0.010651996697199668,-0.49628801844478637
Pacoh,Austroasiatic,paco1243,0.9508928571428572,0.9375859375,0.01147433632775981,1.1597114868128686
Paraguayan Guaraní,Tupian,para1311,0.9212693556443554,0.9210301975801974,0.009243488144278639,0.02587314014201483
Vurës,Austronesian,vure1239,0.9676339285714286,0.952034598214286,0.009756052132021752,1.5989388070141342
Udmurt,Uralic,udmu1245,0.9468749999999999,0.9491375,0.018701975998540895,-0.12097652142086877
Tagalog,Austronesian,taga1270,0.9303571428571429,0.9388803571428573,0.014182029972309588,-0.6009869040155766
Mekongga,Austronesian,meko1237,0.9114583333333333,0.955890625,0.02722072472983976,-1.6322964251557712
Kemtuik,Nimboranic,kemt1242,0.9404017857142858,0.9408823495370371,0.013845442157201104,-0.03470917124169679
Emae,Austronesian,emae1237,0.9791666666666667,0.968625,0.010415916639664742,1.0120728718702656
Lenakel,Austronesian,lena1238,0.9404761904761905,0.9464008928571429,0.027134107218983395,-0.2183488969486874
Bungku,Austronesian,bung1269,0.9487847222222223,0.9185451388888889,0.014148110038109795,2.1373585059685807
Whitesands,Austronesian,whit1269,0.9503787878787878,0.9330464962121213,0.018242206993224826,0.9501203266196755
Balinese,Austronesian,bali1278,0.947420634920635,0.9284947916666666,0.012916854103493221,1.465205312557499
Paliyan,Dravidian,pali1274,0.9165178571428572,0.9296466517857143,0.018495394248698775,-0.7098412970451151
Mungiki,Austronesian,mung1270,0.7861111111111112,0.8825749999999999,0.038344651207626965,-2.5157065157943457
Bende,Atlantic-Congo,bend1258,0.9067858067858069,0.9130296398971399,0.01580829613258222,-0.394971922272127
Seneca,,sene1264,0.9732142857142858,0.9685357142857142,0.013761080878287733,0.33998575184261176
Isirawa,Greater Kwerba,isir1237,0.9302248677248678,0.9327353918650795,0.013625605107066901,-0.18425046964773767
Tiale,Austronesian,tial1239,,,,
Brunei-Sabah Malay,Austronesian,saba1263,0.9427083333333334,0.9373722222222223,0.014666892622417707,0.36382015253558775
Iau,Lakes Plain,iauu1242,0.9579861111111111,0.9519010416666667,0.01535589787073598,0.396269205204917
Maba (Indonesia),Austronesian,maba1278,0.9347537878787878,0.9242181453962705,0.009382546677648622,1.1228979555855223
Nogai,Turkic,noga1249,0.9180555555555556,0.9436152777777779,0.015895382256596834,-1.6079967005269447
Tapirapé,Tupian,tapi1254,0.906344696969697,0.9020397727272728,0.021811566083869163,0.1973688741959689
Nguna,Austronesian,ngun1274,0.9524553571428573,0.9452479910714287,0.013115045497337847,0.549549452412626
Amis,Austronesian,amis1246,0.9375,0.937171875,0.016818184157612708,0.01951013242125117
Birhor,Austroasiatic,birh1242,0.9358333333333334,0.9526641666666666,0.01502258001864749,-1.1203690253232912
East Futuna,Austronesian,east2447,0.9272862554112553,0.904633724146224,0.011094195509253592,2.041836313965892
Northern Mansi,Uralic,mans1258,0.9364583333333333,0.9318145833333333,0.015039228715812269,0.3087758081049396
Central Subanen,Austronesian,cent2089,0.9285714285714286,0.9200535714285716,0.01516775875375939,0.5615765177400278
Taumako,Austronesian,taum1237,0.9404491341991342,0.9371926316738818,0.011610286630211459,0.2804842489227276
Serbian-Croatian-Bosnian,Indo-European,sout1528,0.9232762896825396,0.9254105406746033,0.011980782593956725,-0.17813953098023863
Eastern Bolivian Guaraní,Tupian,east2555,0.9197337962962964,0.9337777777777778,0.01391856368828661,-1.009010828703567
Pipil,Uto-Aztecan,pipi1250,,,,
Achuar,Chicham,achu1249,,,,
Hinuq,Nakh-Daghestanian,hinu1240,0.9128099909349908,0.9111157781743718,0.010808682304375799,0.15674554149242578
Jamaican Creole English,Indo-European,jama1262,0.9107143762035067,0.9208953531975271,0.010881289315558788,-0.9356406854712516
Tuyuca,,tuyu1244,0.9322619047619046,0.9381063095238095,0.012546089831252404,-0.4658347613091679
Wathawurrung,Pama-Nyungan,wath1238,0.946875,0.9401560267857144,0.013904169614436244,0.483234411015061
Central Sama,Austronesian,cent2092,0.9375,0.9467947916666667,0.014629282930267622,-0.6353552467999644
Classical Nahuatl,Uto-Aztecan,clas1250,0.9201388888888888,0.9206006944444446,0.018734983377126428,-0.024649370979403645
Kagulu,Atlantic-Congo,kagu1239,0.9260416666666667,0.9133704861111112,0.015461076671912126,0.8195535682566669
